product_id,product_type,protein_pct,carbs_g,fat_g,moisture_pct,bcaa_g,leucine_g,solubility_index,denaturation_pct,odor_score,flavor_score,lead_ppm,cadmium_ppm,quality_label
WPB8970,blend,90.45,10.08,7.16,5,21.7,7.95,89.1220719,5.273766921,8.4224813,7.74837441,0.007,0.0044,High
WPB8971,concentrate,84.83,10.68,2.7,4.63,17.62,6.37,87.34411317,5.815726236,7.386533941,9.332360802,0.011,0.0001,High
WPB8972,concentrate,50,5.97,1.71,4.01,12.17,4.29,41.23258411,20.56789804,3.153010566,4.32060506,0.0106,0.0043,Low
WPB8973,isolate,86.88,8.18,3.11,5.01,22.69,7.76,85.70869904,0,8.879113007,7.819974917,0.0027,0.0009,High
WPB8974,isolate,58.13,8.32,3.97,3.55,11.91,4.41,28.5024978,27.93828882,3.869310174,3.242659052,0.0003,0.0174,Low
WPB8975,isolate,88.56,5.79,4,3.38,20.38,6.97,82.29685199,2.472849698,8.88870597,9.593287652,0.0083,0.0024,High
WPB8976,concentrate,88.19,1.81,5.52,2.46,19.37,6.9,91.98145937,6.143669782,5.782532357,6.860116717,0.0392,0.0026,High
WPB8977,blend,69.86,7.56,0,3.08,14.34,4.95,59.81415066,11.78251615,4.955911544,6.01774046,0.0011,0.0007,Medium
WPB8978,isolate,61.1,9.69,1.52,3.3,12.23,4.92,46.58273215,11.46036912,5.945517167,2.741950308,0.0052,0.0005,Low
WPB8979,isolate,72.51,1,4.2,2.74,18.5,7.19,62.90858812,6.691346345,5.908968169,4.563706821,0.0045,0.0008,Medium
WPB8980,isolate,53.13,6.55,4.23,3.48,11.76,4.48,43.69245276,35.30007251,4.185947169,3.145252557,0.0037,0.0023,Low
WPB8981,blend,75.98,4,5.25,3.81,17.23,7.1,58.59286372,17.70273422,6.194308413,6.454004723,0.0135,0.0005,Medium
WPB8982,concentrate,84.86,6.02,4.59,4.87,17.85,6.41,64.4655407,11.17017518,5.363012177,5.858352662,0.0351,0.0013,Medium
WPB8983,concentrate,86.08,3.65,3.48,5.76,20.68,8.39,93.99048392,7.024155637,10,10,0.0132,0.0019,High
WPB8984,concentrate,71.54,6.33,4.11,3.94,15.32,5.73,66.47722504,13.93474702,5.641923478,7.268970272,0.0036,0.0067,Medium
WPB8985,isolate,73.13,7.61,0.68,4.44,16.4,6.75,68.23616234,14.93525369,7.497187585,4.741687425,0.0005,0.0003,Medium
WPB8986,concentrate,91.48,3.4,3.18,4.55,22.66,9.39,99.19809834,3.158555051,9.883324855,8.031277374,0.0091,0.0016,High
WPB8987,isolate,56.04,4.06,1.36,3.77,11.6,4.13,56.48815396,22.73047886,5.521145245,4.512688567,0.0017,0.0029,Low
WPB8988,blend,89.13,3.93,0.26,4.06,23.54,9.04,99.44449395,9.277720722,8.531861708,8.763433138,0.0112,0.0025,High
WPB8989,blend,79.03,8.97,1.89,3.88,20.93,7.24,63.17514966,16.76939497,4.859210238,5.568412793,0.0336,0.0042,Medium
WPB8990,concentrate,62.89,9.6,1.49,4.62,15.44,5.41,42.48085105,21.17083772,4.297989329,3.36704153,0.0154,0.0015,Low
WPB8991,isolate,71.65,0.19,4.31,5.12,14.42,5.93,59.35494284,14.47049852,5.945719662,7.378529799,0.0098,0,Medium
WPB8992,isolate,77.61,5.76,3.5,1.77,16.14,6.71,74.23506748,11.94392727,6.389172024,7.766278579,0.0484,0.0019,Medium
WPB8993,concentrate,80.76,4.83,3.55,6.65,15.84,6.22,67.95580745,13.05885951,6.136790692,6.002609527,0.0032,0.0005,Medium
WPB8994,blend,76.03,3.39,1.37,4.36,17.66,7.41,74.94733775,18.20400667,7.462633031,6.792720213,0.0104,0.0011,Medium
WPB8995,blend,85.54,7.15,0.62,2.11,22.1,8.53,98.36172856,3.528070906,7.33971177,9.296431443,0.0039,0.0001,High
WPB8996,blend,84.96,5.03,1.7,3.98,17.33,6.97,90.46100673,3.789917957,8.346986978,8.086413817,0.0002,0.0038,High
WPB8997,blend,77.26,9.61,7.46,4.2,16.01,6.59,64.85034001,2.498183037,4.405979665,7.170316007,0.0067,0.0004,Medium
WPB8998,blend,46.93,6.13,7.44,3.35,8.93,3.73,47.48853723,30.76546389,3.190028753,4.571531437,0.0183,0.0073,Low
WPB8999,concentrate,70.93,2.55,1.96,4.44,13.85,5.5,68.58673915,22.16301085,7.587379644,4.106020801,0.0048,0.0064,Medium
WPB9000,concentrate,72.55,4.66,4.61,2.71,19.39,6.99,77.99338883,20.09159392,6.240882952,6.833438074,0.0039,0.0009,Medium
WPB9001,concentrate,56.96,3.07,0.81,2.93,12.81,4.51,31.37567677,31.01558113,1,3.311867086,0.0136,0.0039,Low
WPB9002,blend,59.08,9.74,3.09,5.44,10.61,3.76,28.43023466,27.35995299,3.353839344,2.61477271,0.0034,0.0029,Low
WPB9003,blend,50.03,6.06,2.71,2.76,10.26,4.24,37.54779219,21.91191834,2.09455773,2.383936888,0.0123,0.0019,Low
WPB9004,concentrate,45.92,7.91,6.85,4.35,11.27,4.61,67.76775099,32.6368566,4.405290621,2.792917942,0.046,0.0022,Low
WPB9005,concentrate,60.71,1.13,3.37,4.1,12.24,4.25,44.95338675,20.61354043,4.160835724,1.659896456,0.0026,0.0005,Low
WPB9006,blend,90.03,4.56,0.14,3.51,20.05,7.49,82.24910679,6.662173909,9.93869615,7.068436784,0.0303,0.012,High
WPB9007,isolate,89.41,3.42,4.32,3.21,18.54,6.33,88.0593814,5.289770912,7.567965064,9.092814023,0.0257,0.0054,High
WPB9008,concentrate,57.63,1.85,7.11,4.44,13.64,5.69,41.55941553,37.53714713,5.145053264,1.825814959,0.0031,0.0033,Low
WPB9009,blend,52.22,4.82,3.96,5.13,13.42,4.69,41.47008559,27.27948602,5.981498918,4.423297175,0.0067,0.0096,Low
WPB9010,blend,74.11,4.58,0.16,6.13,17.04,7.06,66.29435038,10.09323589,6.012336911,6.66475988,0.0018,0.0121,Medium
WPB9011,concentrate,75.38,2.45,1.45,4.78,16.32,6.22,70.53276069,16.25401816,5.155286862,5.324986256,0.0063,0.0009,Medium
WPB9012,isolate,70.79,5.47,4.86,4.69,13.22,5.33,64.02310377,16.82948818,7.214623653,6.867827323,0.0083,0.0029,Medium
WPB9013,blend,57.68,7.15,4.37,5.18,11.67,4.86,50.13567768,16.99162097,1.840720838,2.104972365,0.0093,0.0014,Low
WPB9014,concentrate,55.83,8.15,6.62,1.52,13.33,5.2,41.51077894,41.3990729,1,4.562148695,0.0176,0.0074,Low
WPB9015,blend,87.59,3.36,0.17,3.82,19.25,7,98.78633217,9.556361672,8.629543336,6.635487644,0.0115,0.001,High
WPB9016,blend,79.56,5.4,4.8,3.93,17.44,6.96,84.57407642,17.16708483,6.797245735,6.029672553,0.0084,0.0041,Medium
WPB9017,blend,74.49,1.89,0.91,4.33,18.02,6.23,64.50793335,17.63337973,6.39416879,4.92845505,0.0098,0.0086,Medium
WPB9018,blend,78.3,0.83,0.71,3.05,17.51,5.98,78.58730681,6.094676896,5.043014932,5.132403871,0.0031,0.0051,Medium
WPB9019,isolate,69.06,4.26,2.98,4.76,14.8,5.26,80.99734643,19.69749751,6.271395746,7.022499851,0.0059,0.0011,Medium
WPB9020,concentrate,90.52,3.05,0.56,2.24,20.81,8.31,92.87576706,8.665149597,10,9.268400966,0.0137,0.0004,High
WPB9021,concentrate,59.23,0,0.07,4.15,13.93,5.4,53.53063554,27.7074337,1.798096964,2.71128409,0.0104,0.0001,Low
WPB9022,concentrate,94.49,7.06,4.05,2.95,19.25,7.88,74.79822715,1.849136074,9.017639317,8.818772128,0.0151,0.0012,High
WPB9023,concentrate,92.8,4.47,3.8,4.07,19.62,8,89.23834267,3.835199656,10,7.588086337,0.0114,0.0054,High
WPB9024,concentrate,90.81,6.06,5.23,3.58,17.04,6.31,85.12885025,4.07573943,7.172108707,7.678241692,0.0105,0.0004,High
WPB9025,isolate,72.31,6.61,3.15,2.79,14.92,5.29,64.95443494,24.24869819,5.598794501,6.132203869,0.0004,0.0007,Medium
WPB9026,blend,70.57,11.28,3.8,3.17,14.97,5.2,86.97507144,6.63849937,7.706702253,3.466776041,0.0035,0.0006,Medium
WPB9027,blend,49.92,6,4.68,5.38,10.98,4.09,53.72452652,32.99874071,4.117198558,5.514072179,0.0014,0.0031,Low
WPB9028,concentrate,89.53,4.73,5.76,4.65,20.19,8.32,89.80936327,10.92071578,9.246025925,7.385202256,0.0004,0.0001,High
WPB9029,blend,81.47,4,5.5,4.64,18.49,7.03,61.02343687,22.02534408,6.252256571,4.254769885,0.0315,0.003,Medium
WPB9030,blend,68.95,6.2,2.9,4.29,15.82,6.03,66.60707044,8.798968817,5.090283558,5.026643807,0.0125,0.0013,Medium
WPB9031,blend,49.1,1.05,2.87,3.83,12.07,4.39,38.01020118,17.6777287,3.608557042,2.51980119,0.0136,0.0063,Low
WPB9032,concentrate,55.23,0.78,1.26,3.48,11.65,4.87,41.11164025,38.82633168,2.791758968,3.609806709,0.005,0.0038,Low
WPB9033,concentrate,69.32,6.05,4.59,4.06,17.58,6.19,63.54538169,8.899319135,5.630118265,4.243132648,0.0049,0.0037,Medium
WPB9034,isolate,72.89,4.58,4.26,4.67,14.85,5.91,74.44977312,12.82059724,6.54755431,5.729375205,0.0004,0.003,Medium
WPB9035,concentrate,63.71,5.14,4.69,5.01,13.03,4.87,51.93483834,18.11396777,2.991609792,4.335417274,0.0005,0.0065,Low
WPB9036,isolate,60.05,1.94,2,2.47,14.07,5.55,51.34516677,19.58316048,3.358290069,2.569810393,0.0016,0.0056,Low
WPB9037,concentrate,90.49,9.43,6.14,3.81,20.47,7.5,90.23805428,0,10,8.046322763,0.0306,0.0014,High
WPB9038,blend,70.08,0,0,3.57,15.54,5.68,71.81835783,16.64816984,6.475104193,7.719113765,0.0034,0.0039,Medium
WPB9039,isolate,66.27,5.91,7.05,4.04,14.17,5.79,79.27258729,6.303151615,5.262234719,5.378596882,0.0001,0.0001,Medium
WPB9040,isolate,72.85,2.58,1.88,4.08,13.67,5.12,72.17037969,13.88679442,5.296098828,6.570729234,0.0251,0.0007,Medium
WPB9041,isolate,38.71,2.16,3.71,3.71,8.53,3.01,48.78644554,15.74225162,2.906463574,3.941238168,0.0129,0.0021,Low
WPB9042,concentrate,77.26,13.03,5.87,4.77,16.28,5.88,62.28966217,10.76794778,5.975046486,5.20690035,0.0083,0.0043,Medium
WPB9043,isolate,90.24,3.57,2.55,4.42,23.17,7.91,91.31926847,6.021886766,6.859686635,8.882694462,0.0022,0.0042,High
WPB9044,concentrate,49.5,5.13,2.34,3.19,11.38,4.11,24.37059113,36.30145529,1.283616999,1.158343879,0.0104,0.0053,Low
WPB9045,isolate,89.75,7.46,0.09,5.26,19.87,6.84,91.53652702,5.538975199,7.832402908,8.751945629,0.0031,0.0013,High
WPB9046,concentrate,59.04,8.13,2.1,4.03,11.57,4.11,38.93734437,15.35383548,2.274188652,3.800722608,0.0111,0.0007,Low
WPB9047,isolate,84.64,9.23,0,5.48,17.94,7.46,97.76727122,0.310993129,7.307342438,6.308638264,0.0122,0.0048,High
WPB9048,blend,52.2,3.24,2.93,3.3,10.76,3.93,26.42686085,36.29079611,2.514410833,2.143164556,0.0032,0.0022,Low
WPB9049,blend,86.6,9.57,1.71,4.47,18.31,7.35,100,2.658844667,9.206712138,9.262989662,0.0028,0.0002,High
WPB9050,isolate,90.8,2.85,4.3,4.55,18.92,7.16,99.46046979,7.019102359,7.473454817,7.575306556,0.0113,0,High
WPB9051,concentrate,78.66,5.21,2.72,3.41,17.47,7.19,64.13695158,20.50430584,5.448371476,6.336662301,0.0143,0.008,Medium
WPB9052,concentrate,77.86,4.96,1.29,3.27,17,6.56,73.39583498,9.02373079,5.159587132,7.654485193,0.0017,0.0053,Medium
WPB9053,concentrate,86.32,5.79,1.25,3.71,20.19,7.44,87.72737488,3.016153335,7.884457597,8.842728339,0.044,0.0028,High
WPB9054,blend,92.1,2.26,2.09,4.57,21.25,7.86,85.98093957,8.64833059,9.796544292,8.979716786,0.0005,0.0095,High
WPB9055,blend,56.27,5.41,1.74,2.07,11.32,4.61,44.09387657,41.08744249,3.391589551,2.687763802,0.001,0.0012,Low
WPB9056,blend,89.49,6.58,3.31,3.9,17.68,7.18,86.45542831,1.970546966,8.477157102,5.871361112,0.0038,0.0035,High
WPB9057,concentrate,93.19,3.35,4.09,6.38,19.22,7.82,92.20268572,0.655448876,9.391695586,8.234082329,0.0024,0.004,High
WPB9058,concentrate,78.31,3.26,2.65,2.31,17.93,6.75,65.15020925,18.93843123,7.957105744,4.254457075,0.0006,0.0073,Medium
WPB9059,concentrate,74.4,4.77,2.96,3.37,15.5,5.68,81.09774767,15.35717737,4.737162845,6.323260179,0.0232,0.0005,Medium
WPB9060,isolate,86.51,4.25,3.06,5.33,20.42,7.75,84.71373899,1.787943823,9.780719812,9.542287192,0.0018,0.0019,High
WPB9061,isolate,82.8,8.84,2.76,2.94,14.73,5.65,86.02135333,10.30057352,8.833855999,10,0.0035,0.0062,High
WPB9062,isolate,44.04,6.05,8.46,4.58,10.31,4.3,37.51836756,37.54037573,3.241046675,1,0.0048,0.0046,Low
WPB9063,blend,90.57,7.45,1.7,4.73,16.78,6.44,83.06063119,5.536259356,8.280938049,7.719079165,0.0001,0.0025,High
WPB9064,blend,41.17,5.49,5.99,3.19,9.13,3.2,47.96847868,24.67409573,2.635975093,1.129911535,0.001,0.0002,Low
WPB9065,concentrate,80.06,6.54,4.11,4.67,19.11,7.35,73.99746455,13.99771228,4.747794778,6.038416764,0.0066,0.0002,Medium
WPB9066,isolate,60.62,10.56,3.49,2.64,12.91,5.19,35.27389162,31.05430795,4.308422186,3.339340113,0.003,0.0028,Low
WPB9067,concentrate,48.95,6.87,2.91,4.87,10.84,3.9,48.68582306,19.41380674,3.966713785,4.392370617,0.0063,0.0012,Low
WPB9068,isolate,75.91,3.08,0.83,4.29,15.59,5.72,71.43636447,19.71312141,9.208117803,7.350614307,0.0115,0.0011,Medium
WPB9069,isolate,89.73,1.8,2.99,4.8,19.4,8.06,94.20768585,4.902710773,9.884792819,8.903086375,0.0085,0.0007,High
WPB9070,concentrate,75.46,1.48,3.26,3.08,16.28,6.75,70.8601436,10.52358295,5.798486626,6.781523527,0.0136,0.0062,Medium
WPB9071,concentrate,91.69,1.88,6.34,4.63,22.96,7.97,97.50434423,2.011034253,9.286965867,8.96537797,0.0405,0.0033,High
WPB9072,isolate,83.82,4.63,3.41,1.89,16.81,7.01,91.03616712,1.128889458,9.309152981,10,0.0049,0.0049,High
WPB9073,isolate,77.52,7.91,7.36,5.37,18.13,7.18,80.41930444,10.79139481,5.529616593,6.424110489,0.014,0.0039,Medium
WPB9074,blend,86.17,3.61,1.72,3.11,17.73,7.32,87.68772436,8.26425402,9.988954082,8.275189777,0.0021,0.001,High
WPB9075,concentrate,82.79,8.24,7.1,5.1,17.47,6.6,94.53784812,5.102643597,8.81246971,10,0.0002,0.0076,High
WPB9076,concentrate,84.52,0.42,0.57,5.01,18.95,7.32,100,1.197965052,8.166746527,9.090171364,0.0256,0.0101,High
WPB9077,concentrate,86.43,4.63,2.14,3.4,20.78,7.38,86.98753623,4.580611239,8.969897604,9.499162872,0.0057,0.0032,High
WPB9078,concentrate,88.07,5.37,2.53,2.94,20.16,7.25,89.01265038,0,7.977958684,7.841844214,0.0073,0.0051,High
WPB9079,isolate,85.3,5.26,2.83,3.55,16.78,5.89,93.37632597,4.423962893,8.81275213,9.869485142,0.0004,0.0021,High
WPB9080,blend,51.46,6.92,0,4.7,11.79,4.25,29.71348003,34.58067221,3.077982197,3.539780323,0.0061,0.0024,Low
WPB9081,concentrate,73.02,6.97,2.67,5,16.6,5.7,70.83274196,14.94649196,7.746486573,5.265197219,0.0013,0.0025,Medium
WPB9082,isolate,70.6,6.29,3.32,5.66,14.17,5.92,85.19776353,9.551750074,6.65866538,6.237363486,0.0367,0.0008,Medium
WPB9083,isolate,72.17,2.87,1.03,5.14,17.53,6.9,79.36979094,14.65638448,5.852314551,7.464948936,0.0041,0.0045,Medium
WPB9084,isolate,59.01,7.3,3.06,4.31,14.16,4.88,41.05055804,21.51031793,3.508208853,3.408900291,0.0123,0.0049,Low
WPB9085,isolate,83.24,2.84,4.97,2.77,16.58,6.1,66.99903487,8.734829077,4.486563881,4.657786456,0.0274,0.002,Medium
WPB9086,isolate,56.46,3.33,2.79,4.98,12,4.68,62.3591114,17.1258631,5.890361662,4.036160639,0.0161,0.0013,Low
WPB9087,concentrate,88.39,6.64,1.85,3.67,18.48,6.99,89.41488134,4.855415664,8.717801323,9.489824903,0.0153,0.0035,High
WPB9088,concentrate,74.6,3.36,2.54,3.18,15.56,5.34,66.89857358,21.34037829,4.953565402,5.426585152,0.0145,0.0024,Medium
WPB9089,blend,52.26,1.84,5.32,4.2,11.97,4.84,45.19896076,47.26014767,3.660400326,3.998972712,0.0075,0.0001,Low
WPB9090,concentrate,89.73,5.51,0.06,3.66,19.83,7.8,90.14462051,5.247278765,9.929068163,7.116285376,0.0042,0.0075,High
WPB9091,isolate,79.92,3.5,1.33,3.33,18.74,7.16,71.93720774,16.7812378,6.054690719,7.157916116,0.0232,0.0041,Medium
WPB9092,blend,69.19,4.32,4.93,5.68,16.41,5.65,61.96569452,1.513157632,6.626954314,5.979548461,0.0023,0.002,Medium
WPB9093,isolate,91.11,6.2,4.08,4.01,20.66,8.64,84.82379822,8.072430439,9.583528042,8.037978671,0.0046,0.0065,High
WPB9094,isolate,83.13,8.41,2.88,4.67,20.03,7.15,78.61281959,21.80455525,6.448665851,7.170884857,0.0127,0.0105,Medium
WPB9095,concentrate,84.98,5.95,1.99,3.52,22,8.6,96.26358229,4.415097139,7.074394152,10,0.007,0.0006,High
WPB9096,isolate,90.76,4.06,5.44,5.3,19.38,7.22,82.88614322,4.154014213,8.896925935,7.905836844,0.0081,0.0049,High
WPB9097,concentrate,92.91,5.92,2.52,3.75,19.92,7.27,91.03996974,5.728683424,9.050152918,10,0.0072,0.0049,High
WPB9098,isolate,90.15,6.78,3.03,2.55,20.1,8.12,93.63676126,7.834699523,9.646230352,8.214658905,0,0.0011,High
WPB9099,blend,74.12,9.68,2.02,4.01,14.02,5.34,70.43485367,21.84354647,6.48200864,5.733762158,0.0017,0.0001,Medium
WPB9100,isolate,78.89,4.96,4.53,4.65,16.74,6.73,64.56307839,10.56858559,7.060993125,6.987765927,0.0244,0.0001,Medium
WPB9101,concentrate,70.94,2.12,5.66,3.62,16.38,5.78,71.92956855,10.74453797,5.274605613,6.106206941,0.014,0.0029,Medium
WPB9102,isolate,73.44,0,2.24,4.83,16.09,6.31,76.85403151,16.3963364,8.574440413,5.920499925,0.0046,0.0053,Medium
WPB9103,concentrate,49.87,6.19,0.68,4.98,11.43,4.47,49.1336524,15.07556505,5.827106295,2.718566273,0.002,0.0003,Low
WPB9104,concentrate,45.57,4.82,2.02,4.09,10.14,3.58,36.73605672,42.77794432,2.213456049,2.869910376,0.0088,0.0011,Low
WPB9105,blend,88.12,4.87,6.09,4.92,17.73,6.79,91.55699366,9.207071884,9.098071151,7.046316109,0.0042,0.0119,High
WPB9106,concentrate,88.91,0,0.22,3.64,19.6,7.9,88.6434209,2.654913996,9.60611061,9.252353852,0.0018,0.0014,High
WPB9107,blend,89.99,7.99,2.25,3.11,24.08,8.31,86.42042138,6.934560644,8.204983249,8.325863328,0.0072,0.0042,High
WPB9108,blend,52.61,2.49,3.94,2.81,13.08,4.91,65.10680945,22.53679845,7.247898347,6.391514103,0.0002,0.001,Medium
WPB9109,isolate,56.28,6.18,1.01,4.61,12.46,5.17,28.73789559,31.9100451,1.776136011,5.092438613,0.0057,0.0008,Low
WPB9110,blend,88.24,9.93,2.46,2.63,21.23,7.76,100,4.915817884,6.749535048,9.973955164,0.0001,0.0025,High
WPB9111,concentrate,47.36,1.72,0.44,4.5,10.61,3.74,39.59709418,39.44763522,3.033210106,4.573629221,0.0115,0.0016,Low
WPB9112,concentrate,86.67,7.95,2.85,5.71,21.03,7.65,90.99449692,1.293835057,8.583528591,7.539774489,0.011,0.0034,High
WPB9113,blend,78.77,3.74,0.72,3.81,16.79,7,72.1779516,25.34276337,6.510825652,4.880394585,0.008,0.0015,Medium
WPB9114,isolate,55.68,5.41,3.51,4.92,11.86,4.06,31.44541614,26.40817445,2.792101231,1.956976885,0.0052,0.0016,Low
WPB9115,blend,74.91,6.7,1.82,2.38,17.94,6.48,65.9008176,8.469682779,4.752799909,5.511826326,0.0007,0.0039,Medium
WPB9116,blend,61.25,2.53,5.11,4.14,13.16,4.89,63.25911141,41.74750384,5.330805934,1.769580803,0.0143,0.0002,Low
WPB9117,concentrate,71.2,6.01,2.69,5.93,14.62,5.75,41.8949846,25.30707378,2.6334865,4.088859038,0.0028,0.002,Low
WPB9118,isolate,73.79,5.3,1.91,3.66,17.04,7.03,67.02418792,7.78858102,5.841922656,6.917504295,0.0057,0.0055,Medium
WPB9119,isolate,76.23,4.28,0.25,4.82,16.17,5.69,63.06772886,12.939036,5.542673585,4.677574721,0.0015,0.0001,Medium
WPB9120,isolate,70.54,4.66,3,4.18,14.51,5.1,68.14483862,4.783445572,5.739202695,5.550931876,0.0091,0.0021,Medium
WPB9121,isolate,85.72,4.03,2.93,2.18,16.73,6.95,73.45902929,18.34448509,5.614979131,6.578928068,0.0101,0.0003,Medium
WPB9122,concentrate,86.38,1.21,3.15,5.05,21.5,8.56,97.55133101,7.183403268,7.754048709,8.183012331,0.009,0.0062,High
WPB9123,isolate,42.34,7.36,4.22,4.06,8.83,3.26,40.22146837,15.70955222,3.599744311,2.530786179,0.0008,0.0004,Low
WPB9124,isolate,89.87,2.46,0.96,5.19,21.42,7.95,85.07287681,6.070879322,8.735280956,8.845546185,0.0307,0.0013,High
WPB9125,isolate,66.95,6.72,0,4.35,13.86,5.25,54.03013525,15.39215445,5.579157698,5.862456695,0.0074,0.0037,Medium
WPB9126,concentrate,81.48,0,1.4,4.21,18.18,6.53,64.18952434,12.09792729,5.912509507,7.063250613,0.0071,0.0004,Medium
WPB9127,concentrate,59.13,6.56,0,1.9,10.87,4.08,65.29389496,24.32933013,3.361258775,2.513662437,0.0097,0.0051,Low
WPB9128,isolate,84.92,0,4.12,5.75,16.48,6.04,86.57010051,4.059206659,8.233245185,8.469868529,0.009,0.0006,High
WPB9129,concentrate,90.01,8.23,3,4.08,20.38,6.95,96.61051621,1.866570498,8.32831386,6.885245201,0.0029,0.0005,High
WPB9130,blend,87,2.66,5.91,3.85,19.96,7.73,89.49423432,0,9.494674328,8.112609347,0.0059,0.0025,High
WPB9131,isolate,57.99,7.44,1.85,5.31,12.23,4.56,64.2770579,38.34342758,4.070626425,2.65489229,0.0041,0.005,Low
WPB9132,concentrate,68.59,7.03,1.42,5.06,14.02,5.14,74.11296941,10.58131383,5.267796271,5.351939411,0.0101,0.0005,Medium
WPB9133,isolate,83.97,3.78,8.19,2.31,16.13,5.61,84.43612621,4.216423021,8.053084497,7.345003301,0.002,0.0005,High
WPB9134,isolate,88.95,8.37,4.29,5.36,19.04,7.15,87.27581479,5.337804284,8.794481642,7.142466225,0.0004,0.0007,High
WPB9135,concentrate,68.19,1.87,7.56,4.46,12.02,4.66,40.35700837,30.47870481,2.415975619,4.013769496,0.0102,0.0095,Low
WPB9136,blend,86.06,2.88,3.81,4.81,15.1,5.24,89.80812892,2.876505691,7.519694298,8.874788251,0.0093,0.0045,High
WPB9137,isolate,49.95,0,3.55,5.28,9.97,3.74,37.7857541,23.60702406,4.621060141,4.514074584,0.0187,0.0004,Low
WPB9138,blend,86.98,2.16,1.25,3.51,19.73,7.63,85.35776743,0.354277807,7.408519855,9.075378783,0.0013,0.0004,High
WPB9139,concentrate,68.38,6.12,3.14,3.95,15.46,5.95,75.35656917,5.064397454,7.104553457,5.962370191,0.0113,0.0021,Medium
WPB9140,isolate,89.66,4.9,2.52,4.27,20.4,8.25,90.9361251,4.391823103,7.213902382,10,0.0012,0.0023,High
WPB9141,concentrate,61.31,5.47,2.32,5.54,14.29,5.92,51.74021533,36.47367118,2.414976276,2.57358864,0.0011,0.0042,Low
WPB9142,concentrate,89.45,5.25,3.47,3.03,18.18,6.48,81.83471408,3.1215626,8.236235929,7.869610963,0.0003,0.0022,High
WPB9143,concentrate,74.15,5.99,5.15,3.96,19.09,7.25,58.1908421,18.44539666,6.494107027,4.287424613,0.0003,0.001,Medium
WPB9144,concentrate,84.93,5,0.03,1.84,17.21,6.93,94.1755824,4.987006131,9.412581951,7.860626219,0.0003,0.0005,High
WPB9145,isolate,69.44,5.73,0.33,3.84,14.07,5.58,41.52224168,24.69165336,3.082404108,3.439015754,0.0201,0.0012,Low
WPB9146,blend,49,0.85,2.77,4.61,10.3,3.51,33.26910294,34.1150193,4.225204839,4.386650711,0.0118,0.0018,Low
WPB9147,blend,70.59,2.44,2.54,3.3,14.9,5.15,64.90277137,13.05206406,5.351030819,6.577547809,0.0022,0.0014,Medium
WPB9148,isolate,82.62,2.74,1.61,2.54,19.83,6.96,95.90548498,3.155849182,10,10,0.0102,0.0026,High
WPB9149,isolate,45.05,5.36,2.53,4.47,9.58,3.52,39.14255658,42.36728358,3.745357765,3.281468707,0.0047,0.0004,Low
WPB9150,blend,76.75,7.07,0,4.27,14.88,6.2,70.5619814,7.122425631,5.939336553,5.275177249,0.0191,0.0062,Medium
WPB9151,blend,86.72,4.33,0.28,5.2,17.27,7.2,85.83319901,4.21116644,8.863921749,8.518780935,0.0019,0.0114,High
WPB9152,isolate,85.41,2.9,2.93,4.01,20.06,8.11,94.14493002,0.29264952,9.16886797,8.179786651,0.0288,0.009,High
WPB9153,concentrate,71.01,3.55,4.27,5.66,14.77,5.31,66.59472275,12.3771719,6.143302983,7.071700782,0.0034,0.0043,Medium
WPB9154,isolate,51.4,5.61,4.63,5.64,11.11,3.99,38.25445357,41.49202597,1.730674989,4.66139212,0.0008,0.0053,Low
WPB9155,blend,71.68,5.25,3.68,3.93,15.98,6.66,72.91571811,10.20947789,5.947769645,4.600750808,0.0032,0.0035,Medium
WPB9156,concentrate,82.01,9.93,3.55,4.13,17.96,7.25,68.99113398,18.35346938,5.386670258,5.833131847,0.0325,0.0013,Medium
WPB9157,blend,86.88,7.91,4.79,3.44,15.86,6.37,89.72453,4.610813612,9.699833121,7.943059668,0.004,0.0086,High
WPB9158,concentrate,56.02,0.27,0,4.45,10.88,4.25,39.98857819,41.341275,2.794095026,4.66751417,0.0036,0.0019,Low
WPB9159,blend,75.3,2.81,3.46,4.13,14.97,5.75,70.94870424,21.29500481,6.581228263,6.219637974,0.0025,0.0023,Medium
WPB9160,concentrate,55.65,3.69,1.44,4.88,10.76,4.5,41.01132696,23.25739287,5.037371053,5.409065507,0.0055,0.0003,Low
WPB9161,isolate,86.89,8.64,2.82,3.73,18.55,6.5,95.04731371,8.953543685,8.233071342,8.109596843,0.0034,0.0009,High
WPB9162,isolate,72.63,4.86,2.19,3.91,14.93,5.56,63.32879255,18.96828473,6.183278804,5.961828331,0.0031,0.0069,Medium
WPB9163,concentrate,78.22,8.13,0.84,4.2,15.02,5.18,70.45242742,19.3890218,6.821118574,6.024099975,0.0164,0.0008,Medium
WPB9164,concentrate,88.66,7.03,5.17,4,17.85,7.28,90.62943749,5.213905184,9.953873676,10,0.0039,0.0069,High
WPB9165,isolate,85.72,5.06,3.54,3.54,16.86,6.24,92.17024355,4.565337782,9.273037711,8.312731267,0.0023,0.0009,High
WPB9166,isolate,34.98,2.58,3.17,3.66,6.99,2.85,45.17888642,28.44157963,3.256018652,3.40438128,0.0116,0.0015,Low
WPB9167,concentrate,71.97,8.77,4.84,4.27,16.43,6.36,79.20313134,12.60693599,5.347472568,6.186936892,0.001,0.0036,Medium
